Orden de gobierno,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Responsable de la UC,Código del expediente,Referencia del expediente,Clave CUCOP,Título del expediente,Plantilla del expediente,Fundamento legal,Número de procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo Procedimiento,Forma de participación,Código del contrato,Núm. de control del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe DRC,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Clave del programa federal,Fecha de firma del contrato,Contrato marco,Compra consolidada,Contrato plurianual,Clave de cartera SHCP,Folio en el RUPC,rfc,Proveedor o contratista,Estratificación,Clave del país de la empresa,RFC verificado en el SAT,Crédito externo,Organismo financiero,Dirección del anuncio
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR001,"IMSS-Del. Guerrero, Coordinación de Abastecimiento y Equipamiento #050GYR001",Sergio Raúl Díaz García,2548666,"Requerimiento 01-SPM-002/2023, 01-SPM-003/2023 y 01-SPM-004/2023",3390,"LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía",01. Licitación Pública LAASSP,,LA-050GYR001-E433-2022,2022-12-30 00:00:00 GMT,2022-12-08 12:26,2022-12-26 11:00,,Servicios,,Electrónica,2956846,S3M0007,"LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía","LA-050GYR001-E433-2022 Partida 1: Servicio Subrogado de Laboratorio, Partida 2: Servicio Subrogado de Rayos X y Ultrasonido y Partida 3: Servicio Subrogado de Tomografía",2023-01-01,2023-12-31,"448,276",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,RITA VALDEZ CRUZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2548666
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956852,D2M0053,D2M0053  ,D2M0053  ,2023-01-01,2023-12-31,"469,800",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,ADRIAN SOLIS GONZALEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR001,"IMSS-Del. Guerrero, Coordinación de Abastecimiento y Equipamiento #050GYR001",Sergio Raúl Díaz García,2548677,Requerimiento 01-SPM-019/2023,3390,LA-050GYR001-E434-2022 Servicio de Atención Médica Subrogada de Emergencia Obstétricas,01. Licitación Pública LAASSP,,LA-050GYR001-E434-2022,2022-12-28 00:00:00 GMT,2022-12-06 10:49,2022-12-21 09:00,,Servicios,,Electrónica,2956854,S2M0376,LA-050GYR001-E434-2022 Servicio de Atención Médica Subrogada de Emergencia Obstétricas,LA-050GYR001-E434-2022 Servicio de Atención Médica Subrogada de Emergencia Obstétricas,2023-01-01,2023-12-31,"862,069",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,HPA010312BA3,HOSPITAL PRIVADO LAS AMERICAS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2548677
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956858,D2M0054 ,D2M0054  ,D2M0054  ,2023-01-01,2023-12-31,"1,508,130",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,ADRIAN SOLIS GONZALEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956864,D2M0055,D2M0055  ,D2M0055 ,2023-01-01,2023-12-31,"661,050",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,ADRIAN SOLIS GONZALEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956868,D2M0057,D2M0057 ,D2M0057 ,2023-01-01,2023-12-31,"246,330",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,ADRIAN SOLIS GONZALEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565927,CE-050GYR047-E2-2023 MEDICAMENTOS,2530,AA-12-M7B-012M7B997-I-5-2023 MEDICAMENTOS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E2-2023,,2023-02-28 12:59,2023-01-11 10:00,Otro,Adquisiciones,Otro,Electrónica,2956872,012M7B997I523001,MEDICAMENTOS,MEDICAMENTOS,2023-01-11,2024-12-31,"6,387,280",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,"714,461",ALL820326MUA,ALLERGAN SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565927
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956873,D2M0058,D2M0058 ,D2M0058,2023-01-01,2023-12-31,"3,790,011",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,DFL900423676,DISTRIBUIDORA DE FRUTAS Y LEGUMBRES LA HORTALIZA SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,2210,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956880,D2M0059 ,D2M0059 ,D2M0059 ,2023-01-01,2023-12-31,"2,933,687",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,DFL900423676,DISTRIBUIDORA DE FRUTAS Y LEGUMBRES LA HORTALIZA SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956881,012M7B997I123001,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"24,157,794",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"308,867",AIS091015H50,ABASTECEDORA DE INSUMOS PARA LA SALUD SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956927,D2M0060 ,D2M0060 ,D2M0060 ,2023-01-01,2023-12-31,"1,977,599",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,DFL900423676,DISTRIBUIDORA DE FRUTAS Y LEGUMBRES LA HORTALIZA SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956935,D2M0061 ,D2M0061 ,D2M0061 ,2023-01-01,2023-12-31,"658,350",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,EDC011123R22,EMPACADORA Y DISTRIBUIDORA DE CARNES FINAS SAN JUAN SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565924,CE-050GYR047-E1-2023 VACUNAS,2530,AA-12-M7B-012M7B997-I-2-2023 VACUNAS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E1-2023,,2023-02-28 12:59,2023-01-10 10:00,Otro,Adquisiciones,Otro,Electrónica,2956944,012M7B997I223001,VACUNAS,VACUNAS,2023-01-10,2024-12-31,"128,802,660",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,623,GME970702SP5,GLAXOSMITHKLINE MEXICO S.A. DE C.V.,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565924
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956946,D2M0062 ,D2M0062 ,D2M0062 ,2023-01-01,2023-12-31,"2,197,800",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,EDC011123R22,EMPACADORA Y DISTRIBUIDORA DE CARNES FINAS SAN JUAN SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565927,CE-050GYR047-E2-2023 MEDICAMENTOS,2530,AA-12-M7B-012M7B997-I-5-2023 MEDICAMENTOS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E2-2023,,2023-02-28 12:59,2023-01-11 10:00,Otro,Adquisiciones,Otro,Electrónica,2956952,012M7B997I523002,MEDICAMENTOS,MEDICAMENTOS,2023-01-11,2024-12-31,"53,690",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,,LPH121012RG3,LEO PHARMACEUTICALS S DE RL DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565927
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565927,CE-050GYR047-E2-2023 MEDICAMENTOS,2530,AA-12-M7B-012M7B997-I-5-2023 MEDICAMENTOS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E2-2023,,2023-02-28 12:59,2023-01-11 10:00,Otro,Adquisiciones,Otro,Electrónica,2956954,012M7B997I523003,MEDICAMENTOS,MEDICAMENTOS,2023-01-11,2024-12-31,"48,905,437",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,"3,625",NFA971101EDA,NOVARTIS FARMACEUTICA,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565927
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565927,CE-050GYR047-E2-2023 MEDICAMENTOS,2530,AA-12-M7B-012M7B997-I-5-2023 MEDICAMENTOS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E2-2023,,2023-02-28 12:59,2023-01-11 10:00,Otro,Adquisiciones,Otro,Electrónica,2956960,012M7B997I523004,MEDICAMENTOS,MEDICAMENTOS,2023-01-11,2024-12-31,"177,670,420",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,"614,448",ZPH041130CN7,ZURICH PHARMA SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565927
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565924,CE-050GYR047-E1-2023 VACUNAS,2530,AA-12-M7B-012M7B997-I-2-2023 VACUNAS,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E1-2023,,2023-02-28 12:59,2023-01-10 10:00,Otro,Adquisiciones,Otro,Electrónica,2956961,012M7B997I223002,VACUNAS,VACUNAS,2023-01-10,2024-12-31,"34,912,980",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,0,,623,GME970702SP5,GLAXOSMITHKLINE MEXICO S.A. DE C.V.,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565924
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR082,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,Martín Martínez Soto,2534726,LA-050GYR082-E111-2022-VIVERES PARA 2023,5320,LA-050GYR082-E111-2022-VIVERES PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR082-E111-2022,2022-12-15 00:00:00 GMT,2022-11-24 10:58,2022-12-09 09:00,,Adquisiciones,,Electrónica,2956966,D2M0063 ,D2M0063 ,D2M0063 ,2023-01-01,2023-12-31,"1,862,100",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,EDC011123R22,EMPACADORA Y DISTRIBUIDORA DE CARNES FINAS SAN JUAN SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2534726
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956974,012M7B997I123002,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"10,074,447",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"687,747",ASF180910BAA,ABASTO Y SUMINISTRO EN FARMACOS GADEC SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956978,012M7B997I123003,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"103,300,441",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"163,562",AFA120703V98,ABBVIE FARMACEUTICOS SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956982,012M7B997I123004,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"219,568,737",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"38,878",AMF090225HI5,ADMINISTRADORA DE MARCAS FARMACEUTICAS SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956985,012M7B997I123005,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"287,508",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"711,853",ALA860401IN8,ALLEN LABORATORIOS SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956989,012M7B997I123006,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"431,760,907",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"713,833",ALT010926BY0,ALTERNAVIDA SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956993,012M7B997I123007,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"77,754,115",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"65,389",APH020424BJ5,ALVARTIS PHARMA SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2956998,012M7B997I123008,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"366,938,302",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"708,869",CPH1512075J2,AMAROX PHARMA SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2957001,012M7B997I123009,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"318,601,743",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"65,878",AME060622FA5,"AMGEN MEXICO, SA DE CV",,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2957002,012M7B997I123010,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"279,864,418",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,,AME120430D46,APS MEDICAMENTOS SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2957008,012M7B997I123011,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"5,573,267",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"708,940",ALM780206E75,ARMSTRONG LABORATORIOS DE MEXICO SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2957011,012M7B997I123012,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"12,655,507",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"3,730",AME9006135H0,ASOFARMA DE MEXICO SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR047,IMSS-DA-UADQ-CABCS-DBT #050GYR047,Araceli Sánchez Vega,2565929,CE-050GYR047-E3-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,"2530, 2540",LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,08. Reporte de otras contrataciones y contrataciones con crédito externo,,CE-050GYR047-E3-2023,,2023-02-20 18:04,2023-01-31 10:00,Otro,Adquisiciones,Otro,Electrónica,2957015,012M7B997I123013,MEDICAMENTOS Y MATERIAL DE CURACIÓN,LA-12-M7B-012M7B997-I-1-2023 MEDICAMENTOS Y MATERIAL DE CURACIÓN,2023-01-31,2024-12-31,"225,635,632",MXN,Activo,0,,,No se utilizó el Contrato Marco,1,1,,"523,408",ALA0708221J7,ASPEN LABS SA DE CV,,MX,PoC,0.0,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2565929
